id_operacion;fecha_operacion;codigo;Marca;Modelo;Anio de lanzamiento;Anio de discontinuado;Tipo de combustible;Transmision;Plazas;Tipo de carroceria;Gama;Precio_Base_0km;Anio_fabricacion;km;precio_actual;codigo2;color
89c62f06-07715;13/11/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;100100;21104;8;Beige
58162077-00400;25/7/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;52300;40871;1;Blanco
98dbc4e2-02570;30/8/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;16100;46844;3;Gris
f91032b0-06070;26/8/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;79400;28479;2;Negro
5a4709eb-01386;4/4/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;13800;47223;3;Gris
52aec4c0-05125;10/12/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;57200;40062;7;Verde
d7e4887e-04034;3/10/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;93800;28083;8;Beige
1ee3e741-07917;26/1/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;104300;22391;1;Blanco
5cb59198-08952;24/12/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;14800;47058;2;Negro
b54328ae-03524;6/1/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;50000;39270;7;Verde
35ed6140-00408;12/10/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;26100;45194;5;Rojo
0bf89b86-03956;3/2/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;93400;30129;7;Verde
c1d39b3c-05991;4/12/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;43800;40293;7;Verde
b86a8ac9-09350;17/8/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;37900;39287;8;Beige
c166c67b-05561;19/10/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;114700;18695;7;Verde
fdd79b36-02688;27/10/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;110500;25328;3;Gris
da765552-03298;4/2/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;15100;47009;8;Beige
b7637439-03970;31/1/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;75300;33116;3;Gris
61f245f7-08536;27/6/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;68600;34221;7;Verde
1366061a-03788;24/5/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;46900;41762;3;Gris
539b2091-03412;20/12/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;41300;42686;6;Azul
4f83e127-06124;8/3/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;37700;43280;3;Gris
f3de6e1a-06763;18/5/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;30600;44451;6;Azul
09ae4f03-05602;19/9/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;106000;26070;5;Rojo
a9dcfe1a-03798;3/12/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;14000;47190;5;Rojo
6082b1b0-05616;17/12/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;62300;31301;2;Negro
9427b1d1-07053;21/10/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;12900;47372;1;Blanco
ea5c1349-00934;1/6/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;33400;42009;6;Azul
48f2149d-04201;30/6/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;80600;26301;2;Negro
c700aca9-08793;23/11/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;108100;19784;3;Gris
c2689781-02218;1/2/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;77400;34749;1;Blanco
b744e482-00065;4/8/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;66000;36630;3;Gris
1f10c6fe-08900;24/8/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;54300;34601;4;Plata
61612513-04128;20/1/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;12800;47388;7;Verde
8c1bc0a8-02555;7/12/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;49800;35343;5;Rojo
1301719b-05766;22/6/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;95600;23826;5;Rojo
16052492-00911;5/11/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;56500;38198;4;Plata
6a4332ef-05906;25/6/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;47400;39699;5;Rojo
e7aabef7-05235;19/3/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;69600;34056;2;Negro
c9f221e0-00589;30/4/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;50200;37257;3;Gris
137bd303-00432;6/7/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;16000;46860;3;Gris
5d598591-03511;13/6/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;27300;44996;3;Gris
c4a331e1-03093;25/8/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;49800;41283;8;Beige
226e8c06-05347;22/6/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;13600;47256;1;Blanco
05e6e91b-02915;22/7/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;59900;37637;4;Plata
ec8e50d8-00536;11/3/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;33800;41943;1;Blanco
be31b5ae-09787;27/12/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;13100;47339;4;Plata
4d806082-03595;27/8/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;24400;43494;6;Azul
7da5f687-04651;22/2/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;82000;30030;3;Gris
bd315e24-04551;31/7/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;78200;30657;3;Gris
154d7133-07246;1/4/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;33800;43923;2;Negro
33ec8319-07962;11/9/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;76700;34865;3;Gris
f6daf3d4-05645;1/1/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;27400;42999;2;Negro
4d4690db-04842;23/2/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2018;94300;24041;1;Blanco
c9fcfe39-01196;22/3/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;16700;46745;2;Negro
3f6cf483-04151;2/4/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;15600;46926;1;Blanco
905e7780-04750;18/3/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;33900;43907;2;Negro
8e45ce0f-09075;10/5/2021;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;101400;28809;4;Plata
d6a74118-02980;17/3/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;67400;30459;4;Plata
97acee2d-03997;17/4/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2020;68200;30327;1;Blanco
2c85893a-07578;3/2/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;101600;26796;7;Verde
e24268ab-06414;25/4/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2019;97000;27555;3;Gris
32a18079-02600;19/3/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2024;15000;47025;8;Beige
c42a97aa-10450;6/7/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;30700;44435;6;Azul
f67e6723-05548;2/10/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;50700;37175;5;Rojo
3310f15c-01585;6/1/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;42500;42488;2;Negro
0ee86359-00805;20/3/2023;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2022;42900;40442;1;Blanco
6d9cde3c-04566;13/8/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;54400;38544;1;Blanco
ea97d441-07584;25/10/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2023;32600;42141;1;Blanco
8843c64d-05559;1/4/2022;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;54700;38495;7;Verde
56b048b1-02232;17/1/2024;3;Audi;A6;2018;En produccion;Diesel;Automatica;5;Sedan;Alta;50000;2021;66500;32588;3;Gris
109dd85e-09785;9/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;27000;36605;8;Beige
5e593908-05953;24/8/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;68900;32412;8;Beige
04ada87b-08336;27/10/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;82400;30518;5;Rojo
4a271251-01267;8/5/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;68300;32496;6;Azul
2b905b37-03661;25/4/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;87400;28134;2;Negro
ae36e302-08400;15/3/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;108000;23562;2;Negro
7b40b557-07258;30/3/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;82500;30504;6;Azul
6b893d10-04005;19/2/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;68400;32482;4;Plata
146dd13a-10170;12/12/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;81200;29004;8;Beige
a032e5fc-04572;25/12/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;116600;22356;7;Verde
7a876a78-02955;4/4/2020;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;100300;24642;7;Verde
555fe334-04922;8/8/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;15700;39873;6;Azul
dffdf0fd-02617;26/10/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;43300;36002;2;Negro
30f75ea7-08093;2/7/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;61700;31739;2;Negro
f3821a2b-05109;20/3/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;97400;23366;8;Beige
c310bcdc-05234;1/4/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;50600;33295;7;Verde
159a70c1-09357;4/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;14400;40055;4;Plata
f8d3d6c0-05341;16/4/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16800;39719;2;Negro
b919d70b-05507;15/3/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;76900;27924;5;Rojo
e6ec80c5-09530;9/4/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16300;39789;1;Blanco
0d87b195-03188;12/4/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;90800;25974;5;Rojo
fecad4ff-06069;6/3/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;50400;31640;4;Plata
6850f039-09972;24/12/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;13400;40196;6;Azul
6d789b80-09576;7/5/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;46400;33884;7;Verde
66cb007c-07012;22/5/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;111100;21444;6;Azul
554105b1-04052;1/3/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;99600;19691;1;Blanco
d2f3da16-04374;2/4/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;63800;31444;5;Rojo
092600c8-01321;14/3/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;73600;28387;4;Plata
67e72d15-10208;13/9/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;64400;26311;2;Negro
d6ea9beb-03189;11/8/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;92700;24025;7;Verde
92d3b574-01043;30/4/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;90600;20953;2;Negro
8696c639-07478;24/5/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;48000;35343;8;Beige
a44b97e6-08834;26/9/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;52100;33085;3;Gris
a8bbb511-08988;3/3/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;97800;24993;8;Beige
adec8d42-05935;10/4/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;69700;25568;6;Azul
0bd452ea-06858;5/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16700;39733;5;Rojo
ee1d14df-02620;7/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;14700;40013;1;Blanco
715ecb13-04645;13/1/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;59800;30322;3;Gris
a5bfd7c5-06693;6/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;26400;36689;1;Blanco
5b55bcaa-01619;28/5/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;43300;36002;4;Plata
7b43bc64-05156;22/3/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;50200;31668;1;Blanco
f09133f3-03248;3/10/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;103200;17503;3;Gris
75928b9e-05884;28/6/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;105700;17153;5;Rojo
8a440ba3-07205;18/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;90000;19355;7;Verde
3f0c76bb-06259;8/3/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;46400;33884;7;Verde
eaefcf84-07354;21/7/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;63800;31444;3;Gris
9736a312-00538;2/9/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16700;39733;5;Rojo
321f8df8-02967;28/7/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;51500;34852;2;Negro
1c0a8a6c-03310;3/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;28100;36451;4;Plata
249a89fb-04002;12/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;15300;39929;6;Azul
6a282c3c-04528;1/1/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;45400;35708;4;Plata
9e6573f0-05539;1/10/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;64000;29733;2;Negro
52fbba7e-07976;14/2/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;61400;30098;3;Gris
5169246d-05368;15/9/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;114000;15989;2;Negro
b66b15bd-00115;27/5/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;99300;21416;1;Blanco
fea864d7-05154;30/1/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;46900;33814;3;Gris
a3db650a-05021;27/10/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;79200;27601;3;Gris
ae16adbb-07149;10/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;13900;40126;2;Negro
065416e0-06536;9/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;90100;21023;5;Rojo
426b72cc-02466;11/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;13900;40126;3;Gris
b5ed83a6-02709;21/7/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;87600;21374;2;Negro
268f7c64-04030;2/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;40000;33099;2;Negro
b7637439-10035;28/10/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;76200;24656;7;Verde
be92d2dd-02509;15/3/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;86800;24852;2;Negro
9357cecb-07956;2/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;29900;36199;6;Azul
2c7db132-08844;1/7/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;32300;35862;2;Negro
a67c9c2e-02319;24/10/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;100100;22987;8;Beige
8a00ca59-05185;27/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;66400;27713;5;Rojo
fec419d8-05401;7/12/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;87500;23071;1;Blanco
c3a4a4bb-01211;2/1/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;53300;34600;6;Azul
7583b57d-05802;3/2/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;12300;40350;3;Gris
a85aa2e4-06131;29/4/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;105000;22300;5;Rojo
8d068f88-05118;28/9/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16200;39803;7;Verde
c2949cd1-07319;30/11/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;72600;28527;5;Rojo
54975983-06294;24/11/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;16500;39761;3;Gris
0ab720c1-01477;24/5/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;58900;33814;6;Azul
ed329579-07550;12/4/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;75100;29859;1;Blanco
45c34b72-10316;8/3/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;38400;36689;2;Negro
5f47d3dc-07142;29/5/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;89400;21122;6;Azul
20221267-01444;6/4/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2020;69100;25652;7;Verde
3d212e8e-06762;14/9/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;41100;34628;8;Beige
2e36970f-01727;7/7/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;41000;34642;6;Azul
10c1810d-06465;5/3/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;49300;35161;8;Beige
b35701db-07299;25/3/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;92800;20645;5;Rojo
e1746b6e-09115;26/9/2023;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;51500;31486;3;Gris
567cf0ae-01054;7/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;42300;32776;7;Verde
25f53391-09792;12/8/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;91600;24179;3;Gris
eef18d17-07395;18/1/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2022;43700;32580;7;Verde
e82ca885-00158;1/7/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;98800;21486;5;Rojo
f0b8e819-05310;1/2/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;94300;25483;3;Gris
babe955f-09025;25/1/2022;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;54900;32692;4;Plata
bbf4816e-10477;3/11/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2021;54100;34487;2;Negro
d918e641-03321;17/5/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;33600;35680;5;Rojo
3e5f2e38-02783;30/9/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2018;92800;18962;4;Plata
47ba44a4-05771;21/2/2021;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2019;74300;28288;8;Beige
abac486a-02250;3/7/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2024;13600;40168;3;Gris
60dc5b27-09656;18/6/2024;4;Audi;Q3;2018;En produccion;Gasolina;Automatica;5;SUV;Alta;45000;2023;30000;36185;7;Verde
6044af65-07650;23/8/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2016;134800;14581;3;Gris
e352882a-00069;8/9/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;67900;30506;6;Azul
91b6730a-05978;13/7/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2018;115000;22315;2;Negro
fb6c4065-00166;24/1/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2019;92700;27069;7;Verde
b5c210fb-05230;2/12/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;72300;31559;5;Rojo
08d47877-01841;4/11/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2017;134900;17893;5;Rojo
fa1e92ae-07487;4/1/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2019;83500;28344;5;Rojo
bd3f2525-05603;21/2/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;77600;30825;3;Gris
12667687-08495;25/2/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2018;112800;22620;4;Plata
9782fb42-00718;1/11/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2021;55000;33957;8;Beige
23727375-06400;21/7/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;67800;32183;1;Blanco
3cc4ff6b-02724;13/10/2020;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2017;119100;20083;4;Plata
5399f880-04809;26/3/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;64900;30922;1;Blanco
e45cf687-02379;8/5/2023;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2020;68300;27124;8;Beige
600d0749-07241;18/4/2023;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2016;148400;9369;6;Azul
e102a43e-04767;13/12/2023;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2016;114500;14068;3;Gris
fb94d94f-00114;30/12/2024;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2021;50200;29633;2;Negro
caa0857b-03706;29/6/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2021;60800;33153;5;Rojo
5e620b2c-07744;29/12/2024;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2024;15400;39446;1;Blanco
c078df42-02916;10/8/2021;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2021;63600;32765;5;Rojo
8e7fe2ed-03921;5/7/2024;5;Audi;A4;2015;En produccion;Diesel;Automatica;5;Sedan;Alta;42000;2024;13700;39681;7;Verde
